20071219,1,"1,454.70","1,464.42","1,445.31","1,453.00","3,401,300,000"
20071220,1,"1,456.42","1,461.53","1,447.22","1,460.12","3,526,890,000"
20071221,1,"1,463.19","1,485.40","1,463.19","1,484.46","4,508,590,000"
20071224,1,"1,484.55","1,497.63","1,484.55","1,496.45","1,267,420,000"
20071226,0,"1,495.12","1,498.85","1,488.20","1,497.66","2,010,500,000"
20071227,1,"1,495.05","1,495.05","1,475.86","1,476.27","2,365,770,000"
20071228,0,"1,479.83","1,488.01","1,471.70","1,478.49","2,420,510,000"
20071231,0,"1,475.25","1,475.83","1,465.13","1,468.36","2,440,880,000"
20080102,0,"1,467.97","1,471.77","1,442.07","1,447.16","3,452,650,000"
20080103,0,"1,447.55","1,456.80","1,443.73","1,447.16","3,429,500,000"
20080104,1,"1,444.01","1,444.01","1,411.19","1,411.63","4,166,000,000"
20080107,0,"1,414.07","1,423.87","1,403.45","1,416.18","4,221,260,000"
20080108,1,"1,415.71","1,430.28","1,388.30","1,390.19","4,705,390,000"
20080109,1,"1,390.25","1,409.19","1,378.70","1,409.13","5,351,030,000"
20080110,0,"1,406.78","1,429.09","1,395.31","1,420.33","5,170,490,000"
20080111,1,"1,419.91","1,419.91","1,394.83","1,401.02","4,495,840,000"
20080114,0,"1,402.91","1,417.89","1,402.91","1,416.25","3,682,090,000"
20080115,0,"1,411.88","1,411.88","1,380.60","1,380.95","4,601,640,000"
20080116,0,"1,377.41","1,391.99","1,364.27","1,373.20","5,440,620,000"
20080117,0,"1,374.79","1,377.72","1,330.67","1,333.25","5,303,130,000"
20080118,0,"1,333.90","1,350.28","1,312.51","1,325.19","6,004,840,000"
20080122,1,"1,312.94","1,322.09","1,274.29","1,310.50","6,544,690,000"
20080123,1,"1,310.41","1,339.09","1,270.05","1,338.60","3,241,680,000"
20080124,0,"1,340.13","1,355.15","1,334.31","1,352.07","5,735,300,000"
20080125,1,"1,357.32","1,368.56","1,327.50","1,330.61","4,882,250,000"
20080128,1,"1,330.70","1,353.97","1,322.26","1,353.96","4,100,930,000"
20080129,0,"1,355.94","1,364.93","1,350.19","1,362.30","4,232,960,000"
20080130,1,"1,362.22","1,385.86","1,352.95","1,355.81","4,742,760,000"
20080131,1,"1,351.98","1,385.62","1,334.08","1,378.55","4,970,290,000"
20080201,0,"1,378.60","1,396.02","1,375.93","1,395.42","4,650,770,000"
20080204,0,"1,395.38","1,395.38","1,379.69","1,380.82","3,495,780,000"
20080205,0,"1,380.28","1,380.28","1,336.64","1,336.64","4,315,740,000"
20080206,1,"1,339.48","1,351.96","1,324.34","1,326.45","4,008,120,000"
20080207,0,"1,324.01","1,347.16","1,316.75","1,336.91","4,589,160,000"
20080208,1,"1,336.88","1,341.22","1,321.06","1,331.29","3,768,490,000"
20080211,1,"1,331.92","1,341.40","1,320.32","1,339.13","3,593,140,000"
20080212,1,"1,340.55","1,362.10","1,339.36","1,348.86","4,044,640,000"
20080213,0,"1,353.12","1,369.23","1,350.78","1,367.21","3,856,420,000"
20080214,1,"1,367.33","1,368.16","1,347.31","1,348.86","3,644,760,000"
20080215,0,"1,347.52","1,350.00","1,338.13","1,349.99","3,583,300,000"
20080219,1,"1,355.86","1,367.28","1,345.05","1,348.78","3,613,550,000"
20080220,0,"1,348.39","1,363.71","1,336.55","1,360.03","3,870,520,000"
20080221,1,"1,362.21","1,367.94","1,339.34","1,342.53","3,696,660,000"
20080222,1,"1,344.22","1,354.30","1,327.04","1,353.11","3,572,660,000"
20080225,1,"1,352.75","1,374.36","1,346.03","1,371.80","3,866,350,000"
20080226,0,"1,371.76","1,387.34","1,363.29","1,381.29","4,096,060,000"
20080227,0,"1,378.95","1,388.34","1,372.00","1,380.02","3,904,700,000"
20080228,0,"1,378.16","1,378.16","1,363.16","1,367.68","3,938,580,000"
20080229,1,"1,364.07","1,364.07","1,325.42","1,330.63","4,426,730,000"
20080303,0,"1,330.45","1,335.13","1,320.04","1,331.34","4,117,570,000"
20080304,1,"1,329.58","1,331.03","1,307.39","1,326.75","4,757,180,000"
20080305,0,"1,327.69","1,344.19","1,320.22","1,333.70","4,277,710,000"
20080306,0,"1,332.20","1,332.20","1,303.42","1,304.34","4,323,460,000"
20080307,0,"1,301.53","1,313.24","1,282.43","1,293.37","4,565,410,000"
20080310,1,"1,293.16","1,295.01","1,272.66","1,273.37","4,261,240,000"
20080311,0,"1,274.40","1,320.65","1,274.40","1,320.65","5,109,080,000"
20080312,1,"1,321.13","1,333.26","1,307.86","1,308.77","4,414,280,000"
20080313,0,"1,305.26","1,321.68","1,282.11","1,315.48","5,073,360,000"
