20091214,0,"1,114.11"
20091215,1,"1,107.93"
20091216,0,"1,109.18"
20091217,1,"1,096.08"
20091218,1,"1,102.47"
20091221,1,"1,114.05"
20091222,1,"1,118.02"
20091223,1,"1,120.59"
20091224,1,"1,126.48"
20091228,0,"1,127.78"
20091229,1,"1,126.20"
20091230,0,"1,126.42"
20091231,1,"1,115.10"
20100104,1,"1,132.99"
20100105,1,"1,136.52"
20100106,1,"1,137.14"
20100107,1,"1,141.69"
20100108,1,"1,144.98"
20100111,0,"1,146.98"
20100112,1,"1,136.22"
20100113,1,"1,145.68"
20100114,0,"1,148.46"
20100115,1,"1,136.03"
20100119,0,"1,150.23"
20100120,0,"1,138.04"
20100121,0,"1,116.48"
20100122,1,"1,091.76"
20100125,0,"1,096.78"
20100126,1,"1,092.17"
20100127,0,"1,097.50"
20100128,0,"1,084.53"
20100129,1,"1,073.87"
20100201,1,"1,089.19"
20100202,0,"1,103.32"
20100203,0,"1,097.28"
20100204,1,"1,063.11"
20100205,0,"1,066.19"
20100208,1,"1,056.74"
20100209,0,"1,070.52"
20100210,1,"1,068.13"
20100211,0,"1,078.47"
20100212,1,"1,075.51"
20100216,1,"1,094.87"
20100217,1,"1,099.51"
20100218,1,"1,106.75"
20100219,0,"1,109.17"
20100222,0,"1,108.01"
20100223,1,"1,094.60"
20100224,0,"1,105.24"
20100225,1,"1,102.94"
20100226,1,"1,104.49"
20100301,1,"1,115.71"
20100302,1,"1,118.31"
20100303,1,"1,118.79"
20100304,1,"1,122.97"
20100305,0,"1,138.70"
20100308,1,"1,138.50"
20100309,1,"1,140.45"
20100310,1,"1,145.61"
20100311,0,"1,150.24"
20100312,1,"1,149.99"
20100315,1,"1,150.51"
20100316,1,"1,159.46"
20100317,0,"1,166.21"
20100318,0,"1,165.83"
20100319,1,"1,159.90"
20100322,1,"1,165.81"
20100323,0,"1,174.17"
20100324,0,"1,167.72"
20100325,1,"1,165.73"
20100326,1,"1,166.59"
20100329,1,"1,173.22"
20100330,0,"1,173.27"
20100331,1,"1,169.43"
20100401,1,"1,178.10"
20100405,1,"1,187.44"
20100406,0,"1,189.44"
20100407,1,"1,182.45"
20100408,1,"1,186.44"
20100409,1,"1,194.37"
20100412,1,"1,196.48"
20100413,1,"1,197.30"
20100414,1,"1,210.65"
20100415,0,"1,211.67"
20100416,1,"1,192.13"
20100419,1,"1,197.52"
20100420,0,"1,207.17"
20100421,1,"1,205.94"
20100422,1,"1,208.67"
20100423,0,"1,217.28"
20100426,0,"1,212.05"
20100427,1,"1,183.71"
20100428,1,"1,191.36"
20100429,0,"1,206.78"
20100430,1,"1,186.69"
20100503,0,"1,202.26"
20100504,0,"1,173.60"
20100505,0,"1,165.87"
20100506,0,"1,128.15"
20100507,1,"1,110.88"
20100510,0,"1,159.73"
20100511,1,"1,155.79"
20100512,0,"1,171.67"
20100513,0,"1,157.44"
20100514,1,"1,135.68"
20100517,0,"1,136.94"
20100518,0,"1,120.80"
20100519,0,"1,115.05"
20100520,1,"1,071.59"
20100521,0,"1,087.69"
20100524,1,"1,073.65"
20100525,0,"1,074.03"
20100526,1,"1,067.95"
20100527,0,"1,103.06"
20100528,0,"1,089.41"
20100601,1,"1,070.71"
20100602,1,"1,098.38"
20100603,0,"1,102.83"
20100604,0,"1,064.88"
20100607,1,"1,050.47"
20100608,0,"1,062.00"
20100609,1,"1,055.69"
20100610,1,"1,086.84"
20100611,0,"1,091.60"
20100614,1,"1,089.63"
20100615,0,"1,115.23"
20100616,1,"1,114.61"
20100617,1,"1,116.04"
20100618,0,"1,117.51"
20100621,0,"1,113.20"
20100622,0,"1,095.31"
